Policy Name,Compartment ID,Statement,Lifecycle State,Time Created
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocm-migration in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocm-migration-asset in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocm-migration-plan in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocm-target-asset in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocm-replication-task in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocm-connector in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocm-replication-schedule in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocb-inventory in tenancy where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocb-inventory-asset in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocb-agent in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage ocb-environments in compartment LABS where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to {OCB_INVENTORY_ASSET_READ} in tenancy where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage generative-ai-family in tenancy where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-chicago,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-chicago to manage generative-ai-family in tenancy where request.region='ORD',ACTIVE,2024-02-06T08:28:41.099000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to read all-resources in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage all-resources in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage dynamic-groups in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage policies in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"ALLOW any-user to use functions-family in compartment LABS where ALL {request.principal.type = 'ApiGateway', request.resource.compartment.id = 'ocid1.compartment.oc1..aaaaaaaabhsz3pbaw4z5zczor525g3ofnicvywbnsn4r46ay44xk46iqctoq'}",ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage data-safe-family in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to inspect groups in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage devops-repository in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage cloud-shell in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage repos in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to inspect work-requests in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to use metrics in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to read alarms in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocm-migration-family in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage orm-stacks in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to read metrics in compartment LABS where target.metrics.namespace = 'ocb_asset',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow group LABS-group-hiderabad to {COMPARTMENT_INSPECT, COMPARTMENT_READ} in tenancy where request.region='HYD'",ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocm-migration in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocm-migration-asset in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocm-migration-plan in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocm-target-asset in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocm-replication-task in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocm-connector in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocm-replication-schedule in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocb-inventory in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocb-inventory-asset in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocb-agent in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage ocb-environments in compartment LABS where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to {OCB_INVENTORY_ASSET_READ} in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage generative-ai-family in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-hiderabad,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-hiderabad to manage generative-ai-family in tenancy where request.region='HYD',ACTIVE,2024-05-16T11:03:56.633000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to read all-resources in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage all-resources in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage dynamic-groups in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage policies in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"ALLOW any-user to use functions-family in compartment LABS where ALL {request.principal.type =  'ApiGateway', request.resource.compartment.id  =  'ocid1.compartment.oc1..aaaaaaaabhsz3pbaw4z5zczor525g3ofnicvywbnsn4r46ay44xk46iqctoq'}",ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage data-safe-family in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to inspect groups in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage devops-repository in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage cloud-shell in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage repos in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to inspect work-requests in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to use metrics in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to read alarms in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocm-migration-family in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage orm-stacks in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to read metrics in compartment LABS where target.metrics.namespace = 'ocb_asset',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow group LABS-group-jeddah to {COMPARTMENT_INSPECT, COMPARTMENT_READ} in tenancy where request.region='JED'",ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocm-migration in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocm-migration-asset in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocm-migration-plan in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocm-target-asset in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocm-replication-task in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocm-connector in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocm-replication-schedule in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocb-inventory in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocb-inventory-asset in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocb-agent in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to manage ocb-environments in compartment LABS where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-jeddah,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-jeddah to {OCB_INVENTORY_ASSET_READ} in tenancy where request.region='JED',ACTIVE,2023-04-06T07:43:42.753000+00:00
LABS-users-paris,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-users-paris to manage all-resources in tenancy,ACTIVE,2024-02-15T13:59:47.232000+00:00
LABS-users-Phoenix,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-PHX to read all-resources in tenancy where any {request.region = 'phx'},ACTIVE,2025-05-12T07:11:29.035000+00:00
LABS-users-Phoenix,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-PHX  to manage all-resources in compartment LABS where any {request.region = 'phx'},ACTIVE,2025-05-12T07:11:29.035000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to read all-resources in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage all-resources in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage dynamic-groups in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage policies in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage data-safe-family in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to inspect groups in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage devops-repository in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage cloud-shell in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage repos in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to inspect work-requests in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
